"","centroid","new_type","new_class","source","origin"
"11858","orfs-translated_BDBD01000007.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11859","orfs-translated_BDBE01000036.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11860","orfs-translated_BDBF01000004.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11861","orfs-translated_BDBG01000009.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11862","orfs-translated_BDBH01000012.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11863","orfs-translated_BDBK01000017.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11864","orfs-translated_BDBK01000018.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11865","orfs-translated_BDBP01000097.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11866","orfs-translated_BDBQ01000034.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11867","orfs-translated_BDBU01000003.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11868","orfs-translated_BDBV01000047.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11869","orfs-translated_BDBV01000062.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11870","orfs-translated_BDBW01000023.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11871","orfs-translated_BDBX01000063.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11872","orfs-translated_BDBZ01000007.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11873","orfs-translated_BDBZ01000013.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11874","orfs-translated_BDCA01000003.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11875","orfs-translated_BDCC01000011.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11876","orfs-translated_BDCD01000016.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11877","orfs-translated_BDCD01000024.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11878","orfs-translated_BDCE01000040.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11879","orfs-translated_BDCE01000093.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11880","orfs-translated_BDCH01000034.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11881","orfs-translated_BDCJ01000011.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11882","orfs-translated_BDCK01000044.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11883","orfs-translated_LQXA01000030.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11884","orfs-translated_BDCU01000041.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11885","orfs-translated_LQGY01000055.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11886","orfs-translated_LSZU01000002.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","established"
"11887","orfs-translated_JSEP01000010.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11888","orfs-translated_BDAW01000007.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11889","orfs-translated_KV411304.1_seq2_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11890","orfs-translated_JRQQ01000003.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11891","orfs-translated_LJJF01000002.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11892","orfs-translated_LUNT01000033.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11893","orfs-translated_LUKZ01000019.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11894","orfs-translated_LRSE01000009.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11895","orfs-translated_LWEO01000224.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11896","orfs-translated_LUUO01000001.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11897","orfs-translated_KV440950.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11898","orfs-translated_LWRP01000156.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11899","orfs-translated_LWLR01000001.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11900","orfs-translated_LUUB01000099.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11901","orfs-translated_LVHD01000018.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11902","orfs-translated_LOHS01000102.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11903","orfs-translated_LSHB01000056.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11904","orfs-translated_LSTB01000072.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11905","orfs-translated_LDJR01000049.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11906","orfs-translated_LWBU01000363.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11907","orfs-translated_LUTV01000008.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11908","orfs-translated_LUKQ02000118.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11909","orfs-translated_LVCV01000195.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11910","orfs-translated_LRMM01000028.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11911","orfs-translated_LRML01000012.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11912","orfs-translated_LXYP01000045.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11913","orfs-translated_LNQB01000067.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11914","orfs-translated_BDDR01000007.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11915","orfs-translated_LYOY01000040.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11916","orfs-translated_LXEN01000114.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11917","orfs-translated_LXER01000015.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11918","orfs-translated_LQYE01000032.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11919","orfs-translated_LXUH01000106.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11920","orfs-translated_LXFF01000023.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11921","orfs-translated_CP010029.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11922","orfs-translated_LYSX01000001.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11923","orfs-translated_LIZN01000013.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11924","orfs-translated_LYMI01000056.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11925","orfs-translated_LYWY01000037.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11926","orfs-translated_LYWZ01000022.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11927","orfs-translated_LYWZ01000023.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11928","orfs-translated_LXSX01000032.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11929","orfs-translated_LYPK01000002.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11930","orfs-translated_CP011806.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11931","orfs-translated_LZSH01000488.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11932","orfs-translated_LZSG01000064.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11933","orfs-translated_LZSU01000050.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11934","orfs-translated_LZJD01000039.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11935","orfs-translated_LZIR01000059.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11936","orfs-translated_LZMC01000100.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11937","orfs-translated_LZLJ01000062.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11938","orfs-translated_LUDJ01000009.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11939","orfs-translated_LUDP01000009.1_seq2_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11940","orfs-translated_LZKP01000083.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11941","orfs-translated_LZKR01000182.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11942","orfs-translated_LZKS01000031.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11943","orfs-translated_LZLE01000316.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11944","orfs-translated_LZLQ01000086.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11945","orfs-translated_LZLS01000068.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11946","orfs-translated_LZLX01000165.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11947","orfs-translated_MAEM01000239.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11948","orfs-translated_LYVJ01000010.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11949","orfs-translated_LYXZ01000070.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11950","orfs-translated_LZYB01000006.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11951","orfs-translated_LZYB01000009.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11952","orfs-translated_LOCQ01000054.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11953","orfs-translated_LZRP01000002.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11954","orfs-translated_LZRP01000003.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11955","orfs-translated_LZRP01000005.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11956","orfs-translated_LSME01000002.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","established"
"11957","orfs-translated_LXQJ01000050.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11958","orfs-translated_LGLV01000005.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11959","orfs-translated_LUJO01000003.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11960","orfs-translated_LUJM01000073.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11961","orfs-translated_LUJN01000010.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11962","orfs-translated_LUJS01000024.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11963","orfs-translated_LUJP01000012.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11964","orfs-translated_LUJT01000109.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11965","orfs-translated_LUJW01000083.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11966","orfs-translated_LUJV01000038.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11967","orfs-translated_LUJU01000108.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11968","orfs-translated_LXKO01000001.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11969","orfs-translated_LXKN01000001.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11970","orfs-translated_LXKN01000025.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11971","orfs-translated_MAXC01000012.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11972","orfs-translated_MAZZ01000899.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11973","orfs-translated_DAAS01000045.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11974","orfs-translated_LQZT01000012.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11975","orfs-translated_MAXF01000084.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11976","orfs-translated_MBFK01000164.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11977","orfs-translated_MDJS01000001.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11978","orfs-translated_LYBM01000007.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11979","orfs-translated_MASI01000006.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11980","orfs-translated_MDKB01000002.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11981","orfs-translated_MDDS01000032.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11982","orfs-translated_MIHA01000022.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11983","orfs-translated_MIHB01000028.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11984","orfs-translated_MIGZ01000052.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11985","orfs-translated_LWGL01000017.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11986","orfs-translated_LPWG01000014.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11987","orfs-translated_LPWD01000353.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11988","orfs-translated_LPWF01000025.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11989","orfs-translated_MEDN01000006.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11990","orfs-translated_MEDS01000025.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11991","orfs-translated_MEDV01000035.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11992","orfs-translated_MEDW01000012.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11993","orfs-translated_MEDW01000054.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11994","orfs-translated_MEES01000066.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11995","orfs-translated_MEEX01000012.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11996","orfs-translated_MEFM01000028.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11997","orfs-translated_MEEZ01000119.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11998","orfs-translated_MEFU01000088.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"11999","orfs-translated_MEGC01000010.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12000","orfs-translated_MEGC01000025.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12001","orfs-translated_MEGJ01000026.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12002","orfs-translated_MEGJ01000037.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12003","orfs-translated_MEFO01000005.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12004","orfs-translated_LRMT01000043.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12005","orfs-translated_LZFN01000195.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12006","orfs-translated_MJAK01000009.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12007","orfs-translated_MJAJ01000004.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12008","orfs-translated_MEHJ01000001.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12009","orfs-translated_MEHK01000001.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12010","orfs-translated_MJGC01000054.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12011","orfs-translated_BBZK01000003.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12012","orfs-translated_BDFA01000037.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12013","orfs-translated_BDGW01000217.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12014","orfs-translated_LJGU01000115.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12015","orfs-translated_LJGW01000468.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12016","orfs-translated_LJGS01000036.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12017","orfs-translated_MESG01000043.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12018","orfs-translated_METP01000040.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12019","orfs-translated_METT01000001.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12020","orfs-translated_MEYA01000031.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12021","orfs-translated_MIYM01000015.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12022","orfs-translated_MFPQ01000021.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12023","orfs-translated_MFRF01000024.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12024","orfs-translated_MFRM01000024.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12025","orfs-translated_MGLK01000008.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12026","orfs-translated_MGLN01000038.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12027","orfs-translated_MGTS01000021.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12028","orfs-translated_MGTU01000031.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12029","orfs-translated_MGTV01000017.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12030","orfs-translated_MGUA01000009.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12031","orfs-translated_MGUD01000015.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12032","orfs-translated_MGUI01000036.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12033","orfs-translated_MGUK01000088.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12034","orfs-translated_MGUO01000134.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
"12035","orfs-translated_MGUP01000919.1_seq1_1@@@class_a","beta-lactam","class_a","fargene","latent"
